Latitude,Longitude,SNR Percentage
30.2143387,-97.8860552,0.1938789378
30.2143387,-97.8860552,0.4439861095
30.2143387,-97.8860552,0.2544533859
30.2143387,-97.8860552,0.3775406688
30.2143387,-97.8860552,0.2359524002
30.2143387,-97.8860552,0.3775406688
30.2143387,-97.8860552,0.1611089496
30.2143387,-97.8860552,0.1245533582
30.2143387,-97.8860552,0.2738850187
30.2143387,-97.8860552,0.1824255238
30.2143387,-97.8860552,0.1245533582
30.2143387,-97.8860552,0.1787264237
30.2143387,-97.8860552,0.6791786992
30.2143387,-97.8860552,0.1512282525
30.2143387,-97.8860552,0.1512282525
30.2143387,-97.8860552,0.119202922
30.2143387,-97.8860552,0.1273050381
30.2143387,-97.8860552,0.119202922
30.2143387,-97.8860552,0.1166029692
30.2143387,-97.8860552,0.2640546061
30.2143387,-97.8860552,0.1978161114
30.2143387,-97.8860552,0.3262929005
30.2143387,-97.8860552,0.2018132223
30.2143387,-97.8860552,0.3100255189
30.2143387,-97.8860552,0.1329642402
30.2143387,-97.8860552,0.1388349935
30.2143387,-97.8860552,0.157758687
30.2143387,-97.8860552,0.214165017
30.2143387,-97.8860552,0.2839402062
30.247613,-97.7555505,0.1245533582
30.2476432,-97.755622,0.1329642402
30.2476338,-97.7555794,0.1301084744
30.2476856,-97.7555584,0.1273050381
30.2476592,-97.7554998,0.135872897
30.2476058,-97.7555871,0.1245533582
30.2476756,-97.7554925,0.1301084744
30.2476395,-97.7554849,0.190001566
30.2476395,-97.7554849,0.1861838279
30.2476321,-97.7554344,0.1787264237
30.2143387,-97.8860552,0.1750862682
30.2143387,-97.8860552,0.5621765009
30.2143387,-97.8860552,0.6106392339
30.2143387,-97.8860552,0.1978161114
30.2143387,-97.8860552,0.3834334955
30.2143387,-97.8860552,0.1750862682
30.2143387,-97.8860552,0.148047198
30.2143387,-97.8860552,0.2018132223
30.2143387,-97.8860552,0.2890504974
30.2143387,-97.8860552,0.5560138905
30.2143387,-97.8860552,0.2839402062
30.2143387,-97.8860552,0.3716838117
30.2143387,-97.8860552,0.1301084744
30.2143387,-97.8860552,0.119202922
30.2143387,-97.8860552,0.148047198
30.2143387,-97.8860552,0.148047198
30.2143387,-97.8860552,0.1418510649
30.2143387,-97.8860552,0.1418510649
30.2143387,-97.8860552,0.1418510649
30.2143387,-97.8860552,0.119202922
30.2143387,-97.8860552,0.1218528508
30.2143387,-97.8860552,0.1273050381
30.2143387,-97.8860552,0.1418510649
30.2143387,-97.8860552,0.1301084744
30.2143387,-97.8860552,0.1218528508
30.2143387,-97.8860552,0.135872897
30.2143387,-97.8860552,0.1329642402
30.2143387,-97.8860552,0.1245533582
30.2143387,-97.8860552,0.135872897
30.2143387,-97.8860552,0.1418510649
30.2143387,-97.8860552,0.1329642402
30.2143387,-97.8860552,0.1512282525
30.2143387,-97.8860552,0.1329642402
30.2143387,-97.8860552,0.1301084744
30.2143387,-97.8860552,0.1388349935
30.2143387,-97.8860552,0.1449216315
30.2143387,-97.8860552,0.1273050381
30.2143387,-97.8860552,0.1611089496
30.2143387,-97.8860552,0.148047198
30.2143387,-97.8860552,0.1301084744
30.2143387,-97.8860552,0.1388349935
30.2143387,-97.8860552,0.1449216315
30.2143387,-97.8860552,0.1449216315
30.2143387,-97.8860552,0.1273050381
30.2143387,-97.8860552,0.1449216315
30.2143387,-97.8860552,0.1418510649
30.2143387,-97.8860552,0.1418510649
30.2143387,-97.8860552,0.1418510649
30.2143387,-97.8860552,0.1166029692
30.2143387,-97.8860552,0.1273050381
30.2143387,-97.8860552,0.1245533582
30.2143387,-97.8860552,0.135872897
30.2143387,-97.8860552,0.1388349935
30.2143387,-97.8860552,0.135872897
30.2143387,-97.8860552,0.1388349935
30.2143387,-97.8860552,0.1166029692
30.2143387,-97.8860552,0.1273050381
30.2143387,-97.8860552,0.1273050381
30.2143387,-97.8860552,0.1245533582
30.2143548,-97.885982,0.1166029692
30.214354,-97.8859748,0.1388349935
30.214354,-97.8859748,0.1301084744
30.2143305,-97.8860158,0.1388349935
30.2141482,-97.8860545,0.1245533582
30.2143661,-97.8859487,0.1273050381
30.2143661,-97.8859487,0.1273050381
30.2143511,-97.8859717,0.1273050381
30.2143511,-97.8859717,0.119202922
30.21435,-97.8859657,0.1218528508
30.21435,-97.8859657,0.1115505402
30.2143094,-97.8860102,0.1418510649
30.2143094,-97.8860102,0.1388349935
30.2143094,-97.8860102,0.1449216315
30.2143094,-97.8860102,0.1449216315
30.2143094,-97.8860102,0.1611089496
30.2143094,-97.8860102,0.148047198
30.2143094,-97.8860102,0.1512282525
30.2143094,-97.8860102,0.157758687
30.2143094,-97.8860102,0.1611089496
30.2143094,-97.8860102,0.1544652651
30.2144354,-97.886024,0.1449216315
30.2083236,-97.880901,0.3373781628
30.2083236,-97.880901,0.2018132223
30.2335412,-97.8547663,0.1388349935
30.2239392,-97.8713159,0.1861838279
30.2239392,-97.8713159,0.5249791875
30.2239392,-97.8713159,0.6224593312
30.21977,-97.8736253,0.6399160967
30.21977,-97.8736253,0.2640546061
30.2140262,-97.886303,0.2839402062
30.2143258,-97.8860718,0.2227001388
30.2143258,-97.8860718,0.1750862682
30.2143571,-97.8859862,0.1544652651
30.2143571,-97.8859862,0.135872897
30.2143571,-97.8859862,0.1418510649
30.2143571,-97.8859862,0.135872897
30.2144082,-97.8860008,0.148047198
30.2144082,-97.8860008,0.1544652651
30.2144082,-97.8860008,0.1449216315
30.2144326,-97.8860165,0.1449216315
30.2144326,-97.8860165,0.1512282525
30.2144326,-97.8860165,0.1544652651
30.2144326,-97.8860165,0.1418510649
30.2144326,-97.8860165,0.148047198
30.2144326,-97.8860165,0.1512282525
30.2144326,-97.8860165,0.1544652651
30.2144326,-97.8860165,0.1418510649
30.2144183,-97.8859748,0.135872897
30.2144183,-97.8859748,0.135872897
30.2143956,-97.885954,0.1512282525
30.2144078,-97.8859342,0.1544652651
30.2144078,-97.8859342,0.148047198
30.2144078,-97.8859342,0.1512282525
30.2145339,-97.8859421,0.1512282525
30.214414,-97.8859671,0.1544652651
30.2144096,-97.8859631,0.1512282525
30.2144162,-97.8859656,0.1449216315
30.2144162,-97.8859656,0.1611089496
30.2143778,-97.8859896,0.1544652651
30.2143732,-97.8859856,0.148047198
30.2143732,-97.8859856,0.1449216315
30.2143732,-97.8859856,0.1449216315
30.2143842,-97.8859817,0.135872897
30.2143842,-97.8859817,0.1544652651
30.2143849,-97.8859811,0.1301084744
30.2143985,-97.8859538,0.1512282525
30.2143985,-97.8859538,0.148047198
30.2143985,-97.8859538,0.1245533582
30.2143996,-97.8859546,0.1329642402
30.2143996,-97.8859546,0.1544652651
30.2144056,-97.8859669,0.1544652651
30.2144056,-97.8859669,0.157758687
30.2144056,-97.8859669,0.1544652651
30.2143848,-97.8860106,0.1611089496
30.2143848,-97.8860106,0.157758687
30.2143849,-97.8860105,0.157758687
30.2143762,-97.8859067,0.1388349935
30.2143762,-97.8859067,0.1645164629
30.214409,-97.8859977,0.148047198
30.214409,-97.8859977,0.1418510649
30.214409,-97.8859977,0.1301084744
30.2144212,-97.8859686,0.1329642402
30.2143935,-97.8859511,0.1273050381
30.2143935,-97.8859511,0.1449216315
30.2143935,-97.8859511,0.1512282525
30.2143935,-97.8859511,0.157758687
30.2143761,-97.8859533,0.1388349935
30.2143761,-97.8859533,0.157758687
30.2144655,-97.8858708,0.1512282525
30.2143914,-97.8859537,0.1449216315
30.2143914,-97.8859537,0.1388349935
30.2143914,-97.8859537,0.1301084744
30.2143914,-97.8859537,0.1449216315
30.2143914,-97.8859537,0.1449216315
30.2143914,-97.8859537,0.1512282525
30.2143914,-97.8859537,0.1301084744
30.2143589,-97.8859555,0.1090968212
30.2143589,-97.8859555,0.1418510649
30.2144451,-97.8860468,0.148047198
30.2144451,-97.8860468,0.1388349935
30.214472,-97.88609,0.135872897
30.2144237,-97.8860884,0.1245533582
30.2144288,-97.8861654,0.1418510649
30.2144288,-97.8861654,0.1301084744
30.2144288,-97.8861654,0.1388349935
30.2144288,-97.8861654,0.148047198
30.2144288,-97.8861654,0.1245533582
30.2144288,-97.8861654,0.1218528508
30.2144288,-97.8861654,0.1245533582
30.2144288,-97.8861654,0.1329642402
30.2144288,-97.8861654,0.1418510649
30.2144288,-97.8861654,0.1301084744
30.2144288,-97.8861654,0.1418510649
30.2144288,-97.8861654,0.135872897
30.2144288,-97.8861654,0.1512282525
30.2144288,-97.8861654,0.1449216315
30.2144288,-97.8861654,0.1301084744
30.2144288,-97.8861654,0.135872897
30.2144288,-97.8861654,0.1273050381
30.2144288,-97.8861654,0.1301084744
30.2144288,-97.8861654,0.1449216315
30.2144288,-97.8861654,0.135872897
30.2144288,-97.8861654,0.135872897
30.2144288,-97.8861654,0.148047198
30.2144288,-97.8861654,0.1273050381
30.2144288,-97.8861654,0.1418510649
30.2144288,-97.8861654,0.1273050381
30.2144288,-97.8861654,0.1449216315
30.2144288,-97.8861654,0.135872897
30.2144288,-97.8861654,0.1329642402
30.2144288,-97.8861654,0.1544652651
30.2144578,-97.886099,0.148047198
30.2144578,-97.886099,0.1418510649
30.2144578,-97.886099,0.1329642402
30.2144578,-97.886099,0.1218528508
30.2144639,-97.8860816,0.148047198
30.2144639,-97.8860816,0.1418510649
30.2144436,-97.8861052,0.1449216315
30.214445,-97.8861023,0.148047198
30.214445,-97.8861023,0.1301084744
30.214445,-97.8861023,0.1218528508
30.214445,-97.8861023,0.1166029692
30.214445,-97.8861023,0.135872897
30.214445,-97.8861023,0.1388349935
30.214445,-97.8861023,0.1301084744
30.214445,-97.8861023,0.1273050381
30.214445,-97.8861023,0.148047198
30.214445,-97.8861023,0.1512282525
30.214445,-97.8861023,0.1512282525
30.214445,-97.8861023,0.135872897
30.214445,-97.8861023,0.1245533582
30.214448,-97.8861187,0.1388349935
30.214448,-97.8861187,0.1449216315
30.214448,-97.8861187,0.1418510649
30.214448,-97.8861187,0.1245533582
30.214448,-97.8861187,0.148047198
30.214448,-97.8861187,0.1418510649
30.214448,-97.8861187,0.148047198
30.214448,-97.8861187,0.1218528508
30.214448,-97.8861187,0.1245533582
30.214448,-97.8861187,0.1273050381
30.214448,-97.8861187,0.135872897
30.214448,-97.8861187,0.1218528508
30.214448,-97.8861187,0.1245533582
30.214448,-97.8861187,0.1245533582
30.214448,-97.8861187,0.1245533582
30.2144477,-97.8860826,0.1273050381
30.2144556,-97.8860701,0.119202922
30.2144556,-97.8860701,0.119202922
30.2144647,-97.8860762,0.1611089496
30.2144647,-97.8860762,0.1218528508
30.2144647,-97.8860762,0.2359524002
30.2144647,-97.8860762,0.1301084744
30.2144647,-97.8860762,0.2942149722
30.2144647,-97.8860762,0.1273050381
30.2144647,-97.8860762,0.1245533582
30.2144647,-97.8860762,0.1301084744
30.2144647,-97.8860762,0.1245533582
30.2144647,-97.8860762,0.1066905939
30.2144647,-97.8860762,0.119202922
30.2144647,-97.8860762,0.1245533582
30.2144833,-97.8860924,0.1245533582
30.2145112,-97.8860619,0.1301084744
30.214443,-97.8860939,0.1218528508
30.214443,-97.8860939,0.1273050381
30.214443,-97.8860939,0.1301084744
30.2144581,-97.8860999,0.135872897
30.2144581,-97.8860999,0.1115505402
30.2144581,-97.8860999,0.1218528508
30.2144581,-97.8860999,0.1245533582
30.2144581,-97.8860999,0.119202922
30.2144581,-97.8860999,0.1218528508
30.2144581,-97.8860999,0.1166029692
30.2144581,-97.8860999,0.1301084744
30.2144581,-97.8860999,0.1329642402
30.2144581,-97.8860999,0.119202922
30.2145147,-97.8860234,0.1301084744
30.2144351,-97.8860983,0.119202922
30.2144351,-97.8860983,0.1245533582
30.2144463,-97.886085,0.1245533582
30.2144463,-97.886085,0.1166029692
30.2144463,-97.886085,0.1245533582
30.2144463,-97.886085,0.1245533582
30.2144463,-97.886085,0.1140523813
30.2144463,-97.886085,0.1273050381
30.2144463,-97.886085,0.1218528508
30.214466,-97.8860561,0.1218528508
30.214466,-97.8860561,0.1273050381
30.2144723,-97.8860451,0.1218528508
30.2144723,-97.8860451,0.1301084744
30.2144723,-97.8860451,0.1166029692
30.2144723,-97.8860451,0.1245533582
30.2144723,-97.8860451,0.1245533582
30.2144723,-97.8860451,0.1301084744
30.2144723,-97.8860451,0.1273050381
30.2144723,-97.8860451,0.1273050381
30.2144723,-97.8860451,0.1218528508
30.2144723,-97.8860451,0.1273050381
30.214458,-97.8860677,0.1273050381
30.214458,-97.8860677,0.1166029692
30.214458,-97.8860677,0.1273050381
30.2144799,-97.8860439,0.119202922
30.2144799,-97.8860439,0.1273050381
30.2144799,-97.8860439,0.135872897
30.2144799,-97.8860439,0.1273050381
30.2144626,-97.8860617,0.1273050381
30.2144626,-97.8860617,0.1245533582
30.2144626,-97.8860617,0.1329642402
30.2144732,-97.8860962,0.119202922
30.2144732,-97.8860962,0.1245533582
30.2144146,-97.8861479,0.1273050381
30.2144146,-97.8861479,0.1245533582
30.2144378,-97.8860877,0.1245533582
30.2144608,-97.8861086,0.1115505402
30.2144608,-97.8861086,0.1273050381
30.2144608,-97.8861086,0.1273050381
30.2144608,-97.8861086,0.1218528508
30.2144608,-97.8861086,0.1218528508
30.2144608,-97.8861086,0.119202922
30.214434,-97.8861077,0.1218528508
30.2144487,-97.8861152,0.1245533582
30.2144487,-97.8861152,0.1273050381
30.2144431,-97.8861047,0.119202922
30.2144425,-97.8861141,0.1245533582
30.2144371,-97.8860947,0.1329642402
30.2144371,-97.8860947,0.1301084744
30.2144371,-97.8860947,0.1301084744
30.2144603,-97.8860556,0.1273050381
30.2144636,-97.8860849,0.1273050381
30.2144636,-97.8860849,0.1301084744
30.2144651,-97.8860939,0.1166029692
30.2144651,-97.8860939,0.1273050381
30.2144651,-97.8860939,0.135872897
30.2144608,-97.8860788,0.1418510649
30.2144608,-97.8860788,0.1245533582
30.2144608,-97.8860788,0.135872897
30.214461,-97.8861196,0.1245533582
30.214461,-97.8861196,0.1301084744
30.2144605,-97.8861231,0.1273050381
30.2144605,-97.8861231,0.119202922
30.2144605,-97.8861231,0.1273050381
30.2144448,-97.8860565,0.1245533582
30.2144448,-97.8860565,0.1301084744
30.2144195,-97.8860352,0.1273050381
30.2143737,-97.8860511,0.1245533582
30.2143872,-97.8860404,0.1273050381
30.2143872,-97.8860404,0.1301084744
30.2143872,-97.8860404,0.119202922
30.2143872,-97.8860404,0.1273050381
30.2143872,-97.8860404,0.1329642402
30.2143872,-97.8860404,0.135872897
30.2143872,-97.8860404,0.1301084744
30.2143872,-97.8860404,0.135872897
30.2144498,-97.8860631,0.1301084744
30.2144498,-97.8860631,0.1388349935
30.2144498,-97.8860631,0.1329642402
30.2144498,-97.8860631,0.1301084744
30.2144498,-97.8860631,0.1329642402
30.2144498,-97.8860631,0.1329642402
30.2144498,-97.8860631,0.1388349935
30.2144498,-97.8860631,0.135872897
30.2144498,-97.8860631,0.1388349935
30.214465,-97.886053,0.119202922
30.214465,-97.886053,0.1329642402
30.214465,-97.886053,0.1273050381
30.214465,-97.886053,0.1329642402
30.214465,-97.886053,0.119202922
30.214465,-97.886053,0.1273050381
30.2144921,-97.8860423,0.1166029692
30.2144921,-97.8860423,0.1245533582
30.2144921,-97.8860423,0.1273050381
30.2144921,-97.8860423,0.1329642402
30.2144921,-97.8860423,0.1273050381
30.2144675,-97.8860761,0.135872897
30.2144675,-97.8860761,0.1218528508
30.2144676,-97.8860231,0.1273050381
30.2144676,-97.8860231,0.1245533582
30.2144676,-97.8860231,0.1301084744
30.2144687,-97.8860226,0.135872897
30.2144687,-97.8860226,0.1301084744
30.2144687,-97.8860226,0.1329642402
30.2144687,-97.8860226,0.119202922
30.2144829,-97.8860665,0.119202922
30.2144829,-97.8860664,0.1218528508
30.2144829,-97.8860664,0.1166029692
30.2144829,-97.8860664,0.119202922
30.2144624,-97.8860373,0.135872897
30.2144817,-97.8859977,0.1166029692
30.2144817,-97.8859977,0.1245533582
30.2144846,-97.886055,0.1245533582
30.2144846,-97.886055,0.1218528508
30.2144806,-97.8860748,0.1218528508
30.2144806,-97.8860748,0.119202922
30.2144806,-97.8860748,0.1273050381
30.2144561,-97.8860586,0.1245533582
30.2144561,-97.8860586,0.1301084744
30.2144759,-97.8860667,0.119202922
30.214476,-97.8860667,0.119202922
30.214476,-97.8860667,0.119202922
30.214476,-97.8860667,0.1166029692
30.214476,-97.8860667,0.1273050381
30.214476,-97.8860667,0.1301084744
30.214476,-97.8860667,0.1245533582
30.2144622,-97.8860686,0.1273050381
30.2144622,-97.8860686,0.1245533582
30.2145072,-97.8859681,0.119202922
30.2144821,-97.886006,0.119202922
30.2144306,-97.8860328,0.1273050381
30.2144102,-97.8860645,0.1218528508
30.2144102,-97.8860645,0.1140523813
30.2144102,-97.8860645,0.1166029692
30.2144102,-97.8860645,0.119202922
30.2144102,-97.8860645,0.1245533582
30.2144102,-97.8860645,0.1166029692
30.2144102,-97.8860645,0.1245533582
30.2144102,-97.8860645,0.1166029692
30.2144102,-97.8860645,0.119202922
30.2144102,-97.8860645,0.1140523813
30.2144102,-97.8860645,0.1218528508
30.2144388,-97.8860565,0.1245533582
30.2144388,-97.8860565,0.1273050381
30.2144214,-97.8860713,0.1329642402
30.2144315,-97.8860987,0.1166029692
30.2144315,-97.8860987,0.1245533582
30.214456,-97.8860632,0.1273050381
30.2144583,-97.8860861,0.119202922
30.2144275,-97.8860703,0.1301084744
30.2144275,-97.8860703,0.1245533582
30.2144275,-97.8860703,0.119202922
30.2144275,-97.8860703,0.1166029692
30.2144275,-97.8860703,0.1273050381
30.2144376,-97.8860621,0.1245533582
30.2144376,-97.8860621,0.1218528508
30.2144376,-97.8860621,0.1273050381
30.2144376,-97.8860621,0.1140523813
30.2144387,-97.8860682,0.1329642402
30.2144387,-97.8860682,0.1273050381
30.2144387,-97.8860682,0.1301084744
30.2144387,-97.8860682,0.1273050381
30.2144387,-97.8860682,0.1245533582
30.2144387,-97.8860682,0.1218528508
30.2144387,-97.8860682,0.1218528508
30.2144387,-97.8860682,0.1273050381
30.2144387,-97.8860682,0.1273050381
30.2144387,-97.8860682,0.1218528508
30.2144387,-97.8860682,0.119202922
30.2144387,-97.8860682,0.1245533582
30.2144387,-97.8860682,0.1218528508
30.2144387,-97.8860682,0.1273050381
30.2144387,-97.8860682,0.1273050381
30.2144387,-97.8860682,0.1245533582
30.2144465,-97.8860404,0.1329642402
30.214447,-97.8860426,0.119202922
30.214447,-97.8860426,0.1245533582
30.214447,-97.8860426,0.1218528508
30.2144639,-97.8860635,0.119202922
30.2144639,-97.8860635,0.119202922
30.2144533,-97.8861201,0.1329642402
30.2144688,-97.8861287,0.1245533582
30.2144694,-97.8861203,0.1245533582
30.2144694,-97.8861203,0.1245533582
30.2144694,-97.8861203,0.1301084744
30.2144694,-97.8861203,0.1301084744
30.2144514,-97.8861275,0.1166029692
30.2144628,-97.8860641,0.1218528508
30.2144736,-97.8860565,0.1301084744
30.2144736,-97.8860565,0.1301084744
30.2144737,-97.8860495,0.119202922
30.2144737,-97.8860495,0.1245533582
30.2144616,-97.8860666,0.1245533582
30.2144616,-97.8860666,0.1329642402
30.2144616,-97.8860666,0.1218528508
30.2144636,-97.8860844,0.119202922
30.2144628,-97.8860976,0.119202922
30.2144628,-97.8860976,0.1218528508
30.2144628,-97.8860976,0.1218528508
30.2144628,-97.8860976,0.1218528508
30.2144628,-97.8860976,0.1166029692
30.2144628,-97.8860976,0.1301084744
30.2144628,-97.8860976,0.1273050381
30.2144628,-97.8860976,0.1273050381
30.2144628,-97.8860976,0.1301084744
30.2144628,-97.8860976,0.1245533582
30.2144628,-97.8860976,0.1301084744
30.2144628,-97.8860976,0.1245533582
30.2144628,-97.8860976,0.1273050381
30.2144628,-97.8860976,0.1245533582
30.2144628,-97.8860976,0.1166029692
30.2144705,-97.8860741,0.1245533582
30.2144705,-97.8860741,0.1115505402
30.2144705,-97.8860741,0.1273050381
30.2144674,-97.8860947,0.1273050381
30.2144674,-97.8860947,0.1273050381
30.2144674,-97.8860947,0.1273050381
30.2144674,-97.8860947,0.119202922
30.2144674,-97.8860947,0.1301084744
30.2144674,-97.8860947,0.1273050381
30.2144674,-97.8860947,0.1329642402
30.2144674,-97.8860947,0.1166029692
30.2144674,-97.8860947,0.1218528508
30.2144674,-97.8860947,0.1273050381
30.2144674,-97.8860947,0.119202922
30.2144674,-97.8860947,0.1329642402
30.2144674,-97.8860947,0.1273050381
30.2144674,-97.8860947,0.1245533582
30.2144674,-97.8860947,0.1301084744
30.2144674,-97.8860947,0.1245533582
30.2144674,-97.8860947,0.119202922
30.2144674,-97.8860947,0.119202922
30.2144674,-97.8860947,0.1218528508
30.2144679,-97.8861039,0.1245533582
30.2144679,-97.8861039,0.119202922
30.2144451,-97.8860877,0.1245533582
30.2144451,-97.8860877,0.1273050381
30.2144451,-97.8860877,0.1273050381
30.2145084,-97.8860981,0.1301084744
30.2145405,-97.8860308,0.1329642402
30.2145405,-97.8860308,0.1273050381
30.2145405,-97.8860308,0.1218528508
30.2144988,-97.8860222,0.1245533582
30.2144988,-97.8860222,0.1301084744
30.2144988,-97.8860222,0.1329642402
30.2144988,-97.8860222,0.1273050381
30.2144988,-97.8860222,0.1140523813
30.2144988,-97.8860222,0.1218528508
30.2144493,-97.8861151,0.1218528508
30.2144493,-97.8861151,0.1218528508
30.2144684,-97.8860598,0.1273050381
30.2144684,-97.8860598,0.1218528508
30.2144219,-97.8860635,0.119202922
30.2144219,-97.8860635,0.1115505402
30.2144723,-97.8860384,0.1301084744
30.2144738,-97.8861109,0.1245533582
30.2144738,-97.8861109,0.1273050381
30.2144601,-97.8860946,0.1218528508
30.2144872,-97.8860514,0.1273050381
30.2144872,-97.8860514,0.1245533582
30.2144872,-97.8860514,0.1273050381
30.2144872,-97.8860514,0.1329642402
30.2144872,-97.8860514,0.1245533582
30.2144872,-97.8860514,0.1218528508
30.2144872,-97.8860514,0.1245533582
30.214469,-97.8860703,0.1218528508
30.2144115,-97.8860642,0.119202922
30.2144564,-97.8860744,0.1273050381
30.2144227,-97.8860844,0.119202922
30.214397,-97.8861021,0.1166029692
30.214397,-97.8861021,0.1245533582
30.2144704,-97.8860774,0.1273050381
30.2144704,-97.8860774,0.1245533582
30.2144704,-97.8860774,0.1329642402
30.2144704,-97.8860774,0.1329642402
30.2144704,-97.8860774,0.135872897
30.2144704,-97.8860774,0.1218528508
30.2144704,-97.8860774,0.1273050381
30.2144704,-97.8860774,0.119202922
30.2144644,-97.8860908,0.1245533582
30.2144644,-97.8860908,0.1218528508
30.2144644,-97.8860908,0.1245533582
30.2144644,-97.8860908,0.1245533582
30.2144644,-97.8860908,0.1245533582
30.2144644,-97.8860908,0.1245533582
30.2144644,-97.8860908,0.1329642402
30.2144644,-97.8860908,0.1273050381
30.2144644,-97.8860908,0.1273050381
30.2144644,-97.8860908,0.1245533582
30.2144644,-97.8860908,0.119202922
30.2144223,-97.8860259,0.1301084744
30.2144223,-97.8860259,0.1218528508
30.2144629,-97.8860364,0.1245533582
30.2144778,-97.8860598,0.1140523813
30.2144778,-97.8860598,0.1218528508
30.2144778,-97.8860598,0.1218528508
30.2144778,-97.8860598,0.1273050381
30.2144778,-97.8860598,0.1301084744
30.2144644,-97.8860708,0.1273050381
30.2144644,-97.8860708,0.1273050381
30.2144644,-97.8860708,0.1245533582
30.2144699,-97.8860902,0.1245533582
30.2144685,-97.8861219,0.1218528508
30.2144685,-97.8861219,0.1273050381
30.2144685,-97.8861219,0.1329642402
30.2144685,-97.8861219,0.1245533582
30.2145045,-97.8861185,0.1245533582
30.2145045,-97.8861185,0.1140523813
30.2145045,-97.8861185,0.1273050381
30.2144321,-97.8861274,0.135872897
30.2144321,-97.8861274,0.1218528508
30.2144321,-97.8861274,0.1273050381
30.2144321,-97.8861274,0.1245533582
30.2144934,-97.8860842,0.1329642402
30.2144934,-97.8860842,0.1301084744
30.2144934,-97.8860842,0.1245533582
30.2144934,-97.8860842,0.1245533582
30.2144934,-97.8860842,0.1273050381
30.214455,-97.8861365,0.1329642402
30.214455,-97.8861365,0.1218528508
30.214455,-97.8861365,0.1301084744
30.2144676,-97.8860871,0.135872897
30.2144676,-97.8860871,0.1301084744
30.2144676,-97.8860871,0.1273050381
30.2144676,-97.8860871,0.1245533582
30.2144676,-97.8860871,0.1218528508
30.2144741,-97.8861084,0.1245533582
30.2144868,-97.8861511,0.1301084744
30.2144495,-97.8860613,0.1273050381
30.2144852,-97.886076,0.1166029692
30.2144852,-97.886076,0.1245533582
30.2144585,-97.8860825,0.1245533582
30.2144585,-97.8860825,0.1273050381
30.2144449,-97.886039,0.1140523813
30.2144449,-97.886039,0.1301084744
30.2144449,-97.886039,0.119202922
30.2144449,-97.886039,0.1218528508
30.2144449,-97.886039,0.1218528508
30.2144449,-97.886039,0.1273050381
30.2144449,-97.886039,0.1273050381
30.2144347,-97.8860642,0.119202922
30.2144763,-97.8860569,0.1115505402
30.2144285,-97.8860668,0.1245533582
30.2144096,-97.8860695,0.1115505402
30.2144096,-97.8860695,0.119202922
30.2143872,-97.8860322,0.119202922
30.2143985,-97.8860449,0.1301084744
30.2144183,-97.8860155,0.1301084744
30.2144183,-97.8860155,0.119202922
30.214444,-97.8860936,0.1301084744
30.214444,-97.8860936,0.1245533582
30.214444,-97.8860936,0.119202922
30.2144152,-97.8860683,0.1329642402
30.2144296,-97.8860502,0.1245533582
30.2144296,-97.8860502,0.1245533582
30.2144353,-97.8860962,0.1301084744
30.2144353,-97.8860962,0.1245533582
30.2144353,-97.8860962,0.1166029692
30.2144353,-97.8860962,0.1245533582
30.2144682,-97.8860456,0.1329642402
30.2144682,-97.8860456,0.1301084744
30.2144682,-97.8860456,0.1273050381
30.2144682,-97.8860456,0.1245533582
30.2144682,-97.8860456,0.1245533582
30.2144682,-97.8860456,0.1245533582
30.2144682,-97.8860456,0.1218528508
30.2144272,-97.886071,0.1273050381
30.2144272,-97.886071,0.1273050381
30.2144272,-97.886071,0.135872897
30.2144272,-97.886071,0.119202922
30.2144272,-97.886071,0.1273050381
30.2144272,-97.886071,0.1273050381
30.2144611,-97.8860684,0.1273050381
30.214478,-97.8860672,0.1329642402
30.214478,-97.8860672,0.1273050381
30.214478,-97.8860672,0.1301084744
30.214478,-97.8860672,0.1329642402
30.214478,-97.8860672,0.1273050381
30.214478,-97.8860672,0.1301084744
30.214478,-97.8860672,0.1245533582
30.214478,-97.8860672,0.1218528508
30.214478,-97.8860672,0.1273050381
30.214478,-97.8860672,0.1329642402
30.214478,-97.8860672,0.1301084744
30.214478,-97.8860672,0.1301084744
30.214478,-97.8860672,0.1218528508
30.214478,-97.8860672,0.1245533582
30.214478,-97.8860672,0.1329642402
30.214478,-97.8860672,0.1245533582
30.2144278,-97.886117,0.1245533582
30.2144278,-97.886117,0.1301084744
30.2144278,-97.886117,0.1301084744
30.2144278,-97.886117,0.1273050381
30.2144278,-97.886117,0.1218528508
30.2144278,-97.886117,0.1301084744
30.2144278,-97.886117,0.1418510649
30.2144278,-97.886117,0.135872897
30.2144278,-97.886117,0.1273050381
30.2144278,-97.886117,0.1166029692
30.2144278,-97.886117,0.1273050381
30.2144278,-97.886117,0.1166029692
30.2144278,-97.886117,0.119202922
30.2144278,-97.886117,0.1301084744
30.2144278,-97.886117,0.1218528508
30.2144278,-97.886117,0.1245533582
30.2144278,-97.886117,0.1273050381
30.2144278,-97.886117,0.1329642402
30.2144278,-97.886117,0.1115505402
30.2144278,-97.886117,0.1301084744
30.2144278,-97.886117,0.1245533582
30.214419,-97.8860748,0.1301084744
30.214419,-97.8860748,0.1273050381
30.214419,-97.8860748,0.119202922
30.214419,-97.8860748,0.1218528508
30.214419,-97.8860748,0.135872897
30.214419,-97.8860748,0.135872897
30.214419,-97.8860748,0.1166029692
